Employee_ID,Timestamp,Emotion,Task_Suggestion,Stress_Alert
EMP001,2025-04-01 17:25:38.573227,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:38.981694,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:39.396512,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:39.821295,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:40.266938,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:40.636584,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:41.046843,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-01 17:25:41.453126,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-01 17:25:41.957380,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:47.441720,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:13:48.033591,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:48.585908,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:49.083719,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:49.595776,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:50.119853,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:50.750477,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:50.758808,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:51.328493,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:51.876141,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:52.418589,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:52.943897,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:53.451640,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:54.023889,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:54.516254,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:55.063546,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:55.622884,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:56.136381,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:56.737696,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:57.086368,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:13:57.700347,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:58.230205,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:58.763879,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:59.345506,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:13:59.896846,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:14:00.433736,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:14:00.948591,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:14:01.499674,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:14:02.043935,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:02.053963,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:02.583954,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:03.180567,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:14:03.705462,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:14:04.253647,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:04.813527,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:14:05.360594,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:05.889941,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:06.443784,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:06.453848,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:14:06.998048,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:07.548447,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:08.120508,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:08.667170,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:09.233632,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:09.743819,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:10.313705,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:10.813488,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:11.393652,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:11.969129,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:14:12.521504,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:09.083769,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:09.736841,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:10.362498,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:10.393791,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:10.943689,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:11.534088,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:12.187277,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:12.204376,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:12.774127,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:12.783717,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:13.319237,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:13.884020,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:13.893759,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:14.419072,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:14.931466,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:15.444604,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:15.935299,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:16.443767,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:16.947012,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:17.560568,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:18.127572,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:18.667333,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:19.244063,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:19.795903,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:20.383887,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:20.933654,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:21.494357,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:22.013750,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-02 16:16:22.549684,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:23.083905,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:23.603762,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:24.213614,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:24.788717,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:25.378046,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:25.389214,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:25.904969,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:25.913884,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:26.464084,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:27.013810,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:28.423636,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-02 16:16:32.213756,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:32.767028,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:33.308804,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:33.847088,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-02 16:16:34.383684,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:34.984024,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-02 16:16:35.524020,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:35.895707,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:36.353487,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:36.693663,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:37.065152,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:37.404198,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:37.788137,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:38.133028,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:38.529891,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:38.951727,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:39.354957,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:39.750177,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:40.101785,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:40.464914,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:42.696136,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:43.037145,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:43.765454,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:44.388887,angry,Pause and do a relaxation exercise.,Yes
EMP005,2025-04-16 10:16:44.809738,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:16:45.175810,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:45.536519,angry,Pause and do a relaxation exercise.,Yes
EMP005,2025-04-16 10:16:45.949272,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:46.321214,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:46.710246,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:47.092937,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:47.494918,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:47.885810,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:48.242296,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:48.617154,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:49.014617,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:49.451909,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:49.833811,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:50.238710,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:50.621398,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:50.983291,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:51.371009,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:51.719939,surprise,No task suggestion available.,No
EMP005,2025-04-16 10:16:52.138140,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:52.146915,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:52.513773,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:52.896948,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:16:53.253113,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:53.625015,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:53.992786,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:54.377548,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:54.788575,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:55.139337,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:55.505209,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:55.851428,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:56.213993,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:56.613792,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:57.034611,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:57.442291,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:57.832163,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:58.187162,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:16:58.556304,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:58.993845,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:59.393383,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:16:59.766324,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:00.139205,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:00.500676,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:00.877493,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:01.233130,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:01.261382,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:01.631851,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:01.998522,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:02.355326,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:02.717971,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:03.076287,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:03.435613,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:03.814932,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:04.186500,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:04.542245,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:04.902348,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:05.378571,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:05.744763,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:06.111546,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:06.482748,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:06.845154,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:07.220217,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:07.241208,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:07.648959,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:08.033581,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:08.385312,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:08.783070,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:09.178499,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:09.568999,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:10.163712,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:10.540556,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:10.898007,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:11.243654,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:11.637012,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:11.992702,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:12.358406,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:12.708499,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:13.074117,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:13.425250,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:13.775033,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:14.107553,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:14.479367,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:14.819897,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:15.154798,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:15.533850,angry,Pause and do a relaxation exercise.,Yes
EMP005,2025-04-16 10:17:15.955132,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:16.384305,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:16.770416,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:17.156116,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:17.517080,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:17.880663,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:18.253875,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:18.633584,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:19.075854,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:19.477934,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:19.838618,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:20.265987,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:20.698828,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:21.080134,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:21.446297,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:21.890558,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:22.294317,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:22.697370,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:23.090433,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:23.475593,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:23.869421,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:24.264037,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:24.662339,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:25.088748,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:25.478632,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:25.854387,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:26.234738,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:26.631911,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:26.976465,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:27.388263,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:27.778499,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:28.171978,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:28.605238,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:28.996105,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:29.357354,angry,Pause and do a relaxation exercise.,Yes
EMP005,2025-04-16 10:17:29.775471,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:30.142222,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:30.480234,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:30.831123,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:31.202546,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:31.535449,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:31.933531,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:32.333076,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:32.714074,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:33.121654,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:33.485033,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:33.893082,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:34.250265,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:34.604814,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:34.952904,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:35.333761,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:35.690345,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:36.088263,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:36.498415,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:36.914243,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:37.320645,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:37.715366,fear,No task suggestion available.,No
EMP005,2025-04-16 10:17:38.107799,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:38.508061,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:38.905291,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:39.304361,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:39.732436,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:40.180287,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:40.567772,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:40.982661,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:41.400570,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:41.812918,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:42.169108,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:42.526910,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:42.891698,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:43.295546,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:43.689408,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:44.049650,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:44.463413,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:44.859707,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:45.231958,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:45.583130,angry,Pause and do a relaxation exercise.,Yes
EMP005,2025-04-16 10:17:45.949106,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:46.334896,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:46.713223,sad,Take a short break or engage in light tasks.,Yes
EMP005,2025-04-16 10:17:47.135725,angry,Pause and do a relaxation exercise.,Yes
EMP005,2025-04-16 10:17:47.512027,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:47.893872,happy,Continue current work or collaborate on new ideas.,No
EMP005,2025-04-16 10:17:48.291528,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:48.672777,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:49.039987,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:49.404005,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:49.805405,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:50.209038,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:50.570364,neutral,Maintain workflow or take a short check-in.,No
EMP005,2025-04-16 10:17:51.048328,neutral,Maintain workflow or take a short check-in.,No
EMP001,2025-04-23 18:06:21.369483,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:22.070881,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:22.506734,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-23 18:06:22.994665,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:23.563524,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:23.997622,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:24.435643,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:24.863590,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:25.269612,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:25.715968,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-23 18:06:26.156406,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:26.566758,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:26.994170,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:27.394038,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:27.803283,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:28.260758,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:28.657629,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:29.054381,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:29.447482,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:29.813345,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:30.224454,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-23 18:06:30.649861,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:31.155338,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:31.643628,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-23 18:06:32.017461,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:32.493983,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:32.967722,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:33.399695,sad,Take a short break or engage in light tasks.,Yes
